date,EUR/USD,EUR/GBP,EUR/JPY,EUR/AUD,EUR/NZD,GBP/USD,USD/JPY,AUD/NZD,AUD/JPY,NZD/JPY,AUD/USD,NZD/USD,GBP/JPY
2012-08-17,1.2337,0.78515,97.97,1.1829,1.5301,1.5712921097879387,79.411526302991,1.2935159354129682,82.82187843435624,64.02849486961637,1.0429453039141094,0.806287170773152,124.7787047061071
2012-08-20,1.23,0.78345,97.82,1.1784,1.523,1.5699789393069117,79.52845528455285,1.2924304141208418,83.01086218601493,64.2284963887065,1.0437881873727088,0.8076165462902167,124.85799987235943
2012-08-21,1.2428,0.78835,98.81,1.1839,1.5286,1.576457157353967,79.50595429674928,1.2911563476644987,83.46144100008448,64.64084783461992,1.0497508235492863,0.8130315321208949,125.3377307033678
2012-08-22,1.2448,0.78785,98.65,1.1926,1.5387,1.5799961921685597,79.24967866323908,1.2902062720107328,82.71843032030857,64.11256255280432,1.0437699144725807,0.8089946058360954,125.21419051849972
2012-08-23,1.2552,0.7911,98.68,1.1981,1.5372,1.5866514979142967,78.61695347355003,1.2830314664886069,82.36374259243803,64.19463960447568,1.0476587930890577,0.8165495706479314,124.73770699026672
2012-08-24,1.2507,0.7896,98.16,1.2031,1.5435,1.583966565349544,78.48404893259774,1.2829357493142715,81.58922782811071,63.59572400388726,1.039564458482254,0.8103012633624878,124.3161094224924
2012-08-27,1.253,0.79244,98.71,1.2056,1.5455,1.5811922669224165,78.77893056664007,1.2819343065693432,81.87624419376243,63.86929796182464,1.0393165228931651,0.8107408605629245,124.56463580838927
2012-08-28,1.2548,0.7947,98.59,1.2094,1.5552,1.5789606140682018,78.5702900860695,1.285926905903754,81.51976186538779,63.39377572016461,1.0375392756738877,0.8068415637860082,124.05939348181705
2012-08-29,1.2545,0.7918,98.63,1.2088,1.5612,1.584364738570346,78.62096452770028,1.2915287888815352,81.59331568497683,63.17576223417884,1.0378060886829912,0.8035485523955932,124.5642839100783
2012-08-30,1.2544,0.7911,98.63,1.2142,1.5671,1.5856402477562885,78.62723214285714,1.2906440454620327,81.23043979575029,62.93791079063238,1.0331082194037227,0.800459447386893,124.67450385539122
2012-08-31,1.2611,0.79525,98.96,1.2201,1.5708,1.5857906318767685,78.47117595749741,1.2874354561101549,81.10810589295959,62.999745352686524,1.03360380296697,0.8028393175452,124.4388557057529
2012-09-03,1.2568,0.7912,98.43,1.2278,1.5753,1.588473205257836,78.31795035009549,1.2830265515556278,80.16777976869197,62.48333650733194,1.0236194820003257,0.7978162889608329,124.40596562184025
2012-09-04,1.2579,0.7921,98.58,1.2267,1.5818,1.588057063502083,78.3687097543525,1.2894758294611561,80.36194668623136,62.32140599317233,1.025434091464906,0.7952332785434315,124.45398308294406
2012-09-05,1.2578,0.79035,98.67,1.2337,1.5847,1.5914468273549693,78.44649387820003,1.2845100105374079,79.97892518440463,62.264150943396224,1.0195347329172408,0.7937148987190005,124.84342379958247
2012-09-06,1.2638,0.7936,99.36,1.2341,1.583,1.5924899193548387,78.62003481563538,1.2827161494206305,80.51211409124058,62.76689829437777,1.0240661210598818,0.7983575489576753,125.20161290322581
2012-09-07,1.2706,0.7967,100.26,1.2279,1.5787,1.5948286682565582,78.90760270738235,1.2856910171838098,81.65160029318349,63.507949578767345,1.0347748187963188,0.8048394248432255,125.84410694113218
2012-09-10,1.2776,0.7997,99.98,1.2349,1.577,1.5975990996623735,78.25610519724484,1.2770264798769129,80.96202121629281,63.3988585922638,1.034577698599077,0.8101458465440711,125.02188320620233
2012-09-11,1.2787,0.7978,99.7,1.2301,1.569,1.602782652293808,77.96981309142097,1.2755060564181773,81.05032111210471,63.543658381134485,1.0395089830095114,0.8149776927979605,124.9686638255202
2012-09-12,1.2896,0.8017,100.45,1.2322,1.5739,1.6085817637520272,77.89236972704714,1.2773088784288267,81.52085700373317,63.82235211894021,1.0465833468592762,0.8193659063472902,125.2962454783585
2012-09-13,1.291,0.80145,100.24,1.2357,1.5675,1.6108303699544575,77.64523625096824,1.2685117747025976,81.12001294812656,63.94896331738437,1.044751962450433,0.8236044657097289,125.07330463534842
2012-09-14,1.3095,0.80745,102.24,1.2366,1.5719,1.6217722459595023,78.07560137457044,1.2711466925440726,82.6783114992722,65.04230549017113,1.0589519650655024,0.83306826133978,126.6208433958759
2012-09-17,1.3086,0.80695,102.61,1.2452,1.5786,1.6216618129995664,78.41204340516583,1.2677481529071635,82.40443302280758,65.00063347269733,1.0509155155798264,0.8289623717217788,127.1578164694219
2012-09-18,1.3054,0.8035,102.64,1.2527,1.5787,1.624642190416926,78.62724069250805,1.2602378861658818,81.93502035603098,65.01551909799203,1.042069130677736,0.826882878317603,127.74113254511512
2012-09-19,1.3002,0.8027,102.38,1.2455,1.572,1.6197832315933725,78.74173204122442,1.2621437173825774,82.19991971095945,65.12722646310432,1.043918105178643,0.8270992366412213,127.54453718699389
2012-09-20,1.2954,0.80017,101.21,1.2461,1.5729,1.6189059824787233,78.13030724100663,1.2622582457266671,81.22141080170131,64.34611227668637,1.0395634379263303,0.8235742895288958,126.48562180536635
2012-09-21,1.2988,0.7987,101.58,1.2365,1.5601,1.6261424815324903,78.21065599014474,1.2617064294379297,82.15123331985443,65.11121081981923,1.0503841488071168,0.8325107364912505,127.1816702140979
2012-09-24,1.2916,0.7968,100.79,1.2415,1.5742,1.620983935742972,78.03499535459895,1.2679822795006042,81.1840515505437,64.02617202388515,1.0403544099879178,0.8204802439334266,126.49347389558234
2012-09-25,1.2932,0.7965,100.57,1.2393,1.5684,1.6236032642812304,77.7683266316115,1.2655531348341806,81.1506495602356,64.1226727875542,1.0434922940369562,0.824534557510839,126.26490897677338
2012-09-26,1.2845,0.7949,99.82,1.2421,1.5675,1.6159265316391997,77.71117166212534,1.261975686337654,80.36389984703325,63.68102073365231,1.034135737863296,0.819457735247209,125.57554409359666
2012-09-27,1.2874,0.7939,99.98,1.2354,1.5534,1.6216148129487342,77.66040080782973,1.2574065080135988,80.92925368301765,64.36204454744433,1.0420916302412175,0.8287627140466076,125.93525632951253
2012-09-28,1.293,0.79805,100.37,1.2396,1.5536,1.6201992356368646,77.62567672080434,1.2533075185543725,80.96966763472088,64.60478887744593,1.043078412391094,0.8322605561277033,125.76906208884155
2012-10-01,1.2877,0.7983,100.42,1.2431,1.5533,1.613052737066266,77.98400248505087,1.249537446705816,80.78191617729868,64.64945599690981,1.0358780468184376,0.8290092062061418,125.79230865589378
2012-10-02,1.293,0.8006,101.02,1.2531,1.5521,1.6150387209592805,78.12838360402165,1.2386082515361903,80.61607214109009,65.08601249919464,1.0318410342350968,0.8330648798402164,126.18036472645515
2012-10-03,1.2904,0.80085,101.1,1.2625,1.5709,1.6112880064931012,78.34779913205207,1.2442772277227723,80.07920792079207,64.35801133108409,1.0220990099009901,0.8214399388885353,126.2408690766061
2012-10-04,1.2951,0.80395,101.88,1.2673,1.5788,1.6109210771814166,78.66574009728978,1.2457981535548015,80.39138325574054,64.5300228021282,1.0219364002209421,0.8203065619457816,126.72429877479941
2012-10-05,1.3002,0.80325,102.02,1.2682,1.5775,1.6186741363211952,78.46485156129826,1.243888976502129,80.4447248068128,64.67194928684627,1.0252326131524996,0.8242155309033281,127.00902583255524
2012-10-08,1.2958,0.8084,101.45,1.2721,1.5854,1.6029193468579912,78.29140299428924,1.246285669365616,79.75001965254305,63.990160211933905,1.0186306108010377,0.817333165131828,125.49480455220188
2012-10-09,1.2953,0.8079,101.35,1.2663,1.577,1.6032924866938978,78.24442214158883,1.2453604990918423,80.03632630498302,64.26759670259987,1.0229013661849482,0.8213696892834496,125.44869414531502
2012-10-10,1.2889,0.80495,100.94,1.2574,1.5732,1.6012174669234112,78.31484211343006,1.2511531732145695,80.27676157149673,64.16221713704552,1.0250516939716876,0.8192855326722603,125.39909311137336
2012-10-11,1.2918,0.80525,101.26,1.2573,1.5796,1.6042222912139088,78.38674717448521,1.2563429571303586,80.53766006521911,64.10483666751077,1.0274397518492007,0.8178019751835909,125.74976715305806
2012-10-12,1.297,0.8065,101.7,1.2654,1.5815,1.6081835089894605,78.41171935235158,1.24980243401296,80.36984352773827,64.30603857097692,1.0249723407618143,0.8201074928865002,126.10043397396157
2012-10-15,1.2971,0.80745,102.1,1.2661,1.5895,1.6064152579107065,78.7140544291111,1.255430060816681,80.64133954663929,64.23403586033344,1.0244846378643075,0.8160427807486631,126.44745804693788
2012-10-16,1.3046,0.8097,102.94,1.2693,1.6023,1.6112140298876128,78.90541162042005,1.262349326400378,81.09981879776254,64.24514760032453,1.02781060427007,0.8142045809149348,127.13350623687786
2012-10-17,1.312,0.8115,103.23,1.269,1.6009,1.6167590881084413,78.6814024390244,1.261544523246651,81.34751773049646,64.48247860578425,1.033884948778566,0.8195390093072648,127.20887245841035
2012-10-18,1.3118,0.8119,104.01,1.2632,1.5983,1.6157162212095086,79.28800121969812,1.2652786573780874,82.33850538315389,65.07539260464243,1.0384737175427485,0.8207470437339673,128.10690971794557
2012-10-19,1.3035,0.81275,103.27,1.2586,1.591,1.6038142110119964,79.22516302263136,1.2641029715556968,82.0514857778484,64.90886235072281,1.0356745590338472,0.8192960402262729,127.06244232543833
2012-10-22,1.3063,0.8145,104.27,1.2657,1.5972,1.6038060159607122,79.82086810074256,1.2619104053093149,82.38129098522556,65.28299524167292,1.0320771114798135,0.8178687703481092,128.0171884591774
2012-10-23,1.3005,0.81365,103.84,1.2662,1.6002,1.5983531002273705,79.84621299500192,1.263781393144843,82.00916126994156,64.89188851393575,1.0270889274996051,0.8127109111361079,127.62244208197629
2012-10-24,1.2942,0.8083,103.33,1.2526,1.5887,1.6011381912656193,79.84082831092567,1.268321890467827,82.49241577518761,65.04059923207654,1.03321092128373,0.8146283124567256,127.83619943090436
2012-10-25,1.2993,0.8049,104.15,1.251,1.5775,1.6142377935147223,80.15854690987456,1.2609912070343725,83.25339728217428,66.02218700475437,1.0386091127098322,0.8236450079239303,129.39495589514226
2012-10-26,1.2908,0.8012,103.15,1.2486,1.574,1.6110833749375935,79.91168267740936,1.260611885311549,82.61252602915266,65.53367217280814,1.0337978535960275,0.8200762388818297,128.74438342486272
2012-10-29,1.2898,0.80455,102.69,1.2455,1.5717,1.6031321856938663,79.61699488292759,1.2619028502609395,82.44881573665194,65.33689635426607,1.0355680449618627,0.8206400712604186,127.63656702504505
2012-10-30,1.2962,0.8062,103.0,1.2489,1.5765,1.6077896303646737,79.46304582626138,1.2623108335335096,82.47257586676275,65.33460196638123,1.0378733285291057,0.8222010783380908,127.75986107665591
2012-10-31,1.2993,0.80645,103.78,1.2528,1.581,1.6111352222704445,79.87377818825522,1.2619731800766285,82.83844189016604,65.64199873497786,1.0371168582375478,0.8218216318785578,128.68745737491474
2012-11-01,1.2975,0.80315,103.82,1.2491,1.5685,1.6155139139637678,80.01541425818881,1.255704106957009,83.11584340725321,66.19062798852406,1.0387478984869105,0.8272234619062799,129.26601506567889
2012-11-02,1.285,0.8016,103.55,1.2374,1.5533,1.6030439121756486,80.58365758754864,1.2552933570389526,83.68352998222078,66.66452069786905,1.0384677549700985,0.8272709714800747,129.17914171656687
2012-11-05,1.2777,0.7999,102.6,1.2338,1.5515,1.5973246655831979,80.30054003287155,1.2574971632355325,83.15772410439293,66.1295520464067,1.0355811314637704,0.8235256203673864,128.26603325415675
2012-11-06,1.28,0.80095,102.6,1.2263,1.5451,1.598102253573881,80.15625,1.2599690124765555,83.66631330017124,66.40346903113067,1.0437902633939493,0.8284253446378875,128.09788376303138
2012-11-07,1.2746,0.7984,102.11,1.2228,1.5403,1.5964428857715431,80.11140750039229,1.2596499836440953,83.50507033038926,66.29228072453418,1.0423617926071311,0.8275011361423099,127.8932865731463
2012-11-08,1.2736,0.79655,101.74,1.223,1.5591,1.5988952357039734,79.88379396984924,1.2748160261651675,83.18887980376124,65.25559617728176,1.0413736713000818,0.8168815342184594,127.72581758834976
2012-11-09,1.2694,0.79725,100.44,1.2251,1.5622,1.5922232674819694,79.12399558846698,1.2751612113296873,81.98514406987184,64.29394443733196,1.0361603134438004,0.8125720138266548,125.98306679209783
2012-11-12,1.2735,0.802,101.13,1.22,1.5591,1.5879052369077307,79.41107184923439,1.2779508196721312,82.89344262295081,64.86434481431596,1.0438524590163936,0.8168173946507601,126.09725685785534
2012-11-13,1.2696,0.79965,100.93,1.2187,1.5544,1.5876946163946728,79.49747952110901,1.275457454664807,82.81775662591286,64.9318064848173,1.0417658160334784,0.8167781780751415,126.21772025261053
2012-11-14,1.2726,0.8026,102.0,1.2217,1.5658,1.5855968103663094,80.15087223008015,1.2816567078660883,83.49021854792502,65.14241921062715,1.0416632561185233,0.8127474773278834,127.0869673560927
2012-11-15,1.2756,0.80545,103.66,1.235,1.5727,1.5837109690235274,81.26371903417999,1.2734412955465586,83.93522267206477,65.9121256437973,1.0328744939271255,0.8110892096394736,128.69824321807684
2012-11-16,1.2745,0.80245,103.44,1.2337,1.5739,1.5882609508380585,81.16123970184385,1.2757558563670262,83.84534327632325,65.7220916195438,1.0330712490881089,0.8097719041870513,128.90522774004612
2012-11-19,1.2762,0.8032,103.6,1.2283,1.5621,1.5888944223107568,81.17849866792038,1.2717577139135392,84.34421558251242,66.32097817041162,1.0389969877065863,0.8169771461494142,128.9840637450199
2012-11-20,1.2809,0.80465,104.39,1.2331,1.5684,1.5918722425899459,81.49738465141698,1.2719163084907954,84.65655664585191,66.55827595001276,1.0387640905036086,0.8166921703647029,129.73342447026658
2012-11-21,1.2805,0.8037,105.49,1.2358,1.5741,1.5932561901206919,82.38188207731355,1.2737497977018934,85.36170901440362,67.01607267645002,1.0361709014403624,0.8134807191410964,131.2554435734727
2012-11-22,1.2893,0.8077,106.42,1.242,1.5809,1.5962609879905905,82.54091367408672,1.272866344605475,85.68438003220612,67.31608577392625,1.0380837359098227,0.8155481055095198,131.7568404110437
2012-11-23,1.2909,0.8101,106.19,1.2393,1.576,1.593506974447599,82.26043845379193,1.2716856289841039,85.68546760267893,67.37944162436548,1.0416364076494795,0.8190989847715735,131.0825823972349
2012-11-26,1.2964,0.80995,106.47,1.2416,1.577,1.6005926291746404,82.12742980561555,1.2701353092783505,85.75225515463917,67.5142675967026,1.0441365979381443,0.8220672162333544,131.45255879992592
2012-11-27,1.2961,0.8081,106.46,1.2372,1.5743,1.6038856577156293,82.13872386389939,1.2724700937601034,86.0491432266408,67.62370577399479,1.0476075008082768,0.8232865400495458,131.7411211483727
2012-11-28,1.2891,0.80687,105.44,1.2339,1.571,1.5976551365151759,81.79349934062525,1.2731988005510981,85.45262987276116,67.11648631444939,1.0447362022854363,0.8205601527689369,130.67780435510056
2012-11-29,1.2994,0.81053,106.72,1.2432,1.5763,1.6031485571169484,82.13021394489763,1.2679375804375803,85.84298584298584,67.70284844255535,1.0452059202059203,0.8243354691365857,131.66693398146893
2012-11-30,1.2986,0.8108,107.37,1.2474,1.5865,1.601628021706956,82.68134914523333,1.2718454385121052,86.07503607503608,67.67727702489758,1.0410453743787076,0.8185313583359596,132.4247656635422
2012-12-03,1.3057,0.8121,107.36,1.2517,1.5891,1.6078069203300087,82.2240943555181,1.2695534073659822,85.77135096269073,67.5602542319552,1.0431413277941999,0.8216600591529798,132.20046792266962
2012-12-04,1.3092,0.8123,107.28,1.2497,1.5866,1.6117198079527266,81.94317140238314,1.2695847003280787,85.84460270464912,67.61628639858817,1.0476114267424181,0.8251607210386991,132.0694324756863
2012-12-05,1.3065,0.8119,107.31,1.2483,1.5826,1.609188323685183,82.13547646383468,1.2678042137306738,85.96491228070175,67.80614179198787,1.0466234078346552,0.8255402502211551,132.1714496859219
2012-12-06,1.3072,0.81135,107.66,1.2456,1.5693,1.6111419239539038,82.359241126071,1.2598747591522157,86.43224149004496,68.60383610526986,1.0494540783558124,0.8329828585993755,132.6924262032415
2012-12-07,1.2905,0.8061,106.19,1.2318,1.5506,1.600918000248108,82.28593568384348,1.2588082480922227,86.20717648968989,68.48316780601057,1.0476538399090762,0.8322584805881594,131.73303560352312
2012-12-10,1.293,0.8044,106.23,1.2318,1.5501,1.607409249129786,82.15777262180976,1.2584023380418898,86.23964929371651,68.531062512096,1.0496833901607403,0.8341397329204567,132.0611636001989
2012-12-11,1.2993,0.8074,107.11,1.2381,1.5515,1.609239534307654,82.43669668282922,1.2531297956546321,86.51159034003716,69.03641637125362,1.0494305791131573,0.8374476313245245,132.66039137973743
2012-12-12,1.304,0.80775,108.12,1.2358,1.5504,1.6143608789848345,82.91411042944786,1.2545719372066677,87.48988509467551,69.73684210526316,1.0551869234503966,0.8410732714138287,133.85329619312907
2012-12-13,1.3077,0.81005,109.18,1.2391,1.5476,1.6143447935312636,83.49009711707578,1.2489710273585666,88.11233960132354,70.54794520547945,1.0553627632959406,0.8449857844404239,134.78180359237084
2012-12-14,1.3081,0.8115,109.55,1.2429,1.5564,1.6119531731361676,83.7474199220243,1.252232681631668,88.14063882854614,70.38679002827037,1.0524579612197282,0.8404651760472887,134.99691928527417
2012-12-17,1.316,0.812,110.39,1.2494,1.5604,1.6206896551724137,83.88297872340425,1.2489194813510485,88.35441011685609,70.74468085106383,1.0533055866816072,0.8433734939759037,135.94827586206895
2012-12-18,1.3178,0.8128,110.53,1.2512,1.566,1.6213090551181104,83.87463955076642,1.2515984654731458,88.33919437340153,70.58109833971903,1.0532289002557544,0.8415070242656449,135.9867125984252
2012-12-19,1.3302,0.8161,112.36,1.2667,1.5889,1.62994731037863,84.46850097729664,1.2543617273229652,88.7029288702929,70.71558940147271,1.0501302597300073,0.8371829567625402,137.67920597965934
2012-12-20,1.3246,0.8146,111.52,1.2632,1.5882,1.6260741468205255,84.19145402385625,1.2572830905636478,88.28372387587079,70.2178566931117,1.0486067131095629,0.8340259413172144,136.90154677142155
2012-12-21,1.3209,0.8142,110.99,1.2662,1.6029,1.6223286661753868,84.02604284957226,1.2659137577002053,87.65597851840151,69.24324661550939,1.043200126362344,0.8240688751637657,136.31785802014247
2012-12-24,1.3218,0.8175,111.64,1.2715,1.6071,1.6168807339449542,84.46058405205022,1.2639402280770742,87.80180888714116,69.4667413353245,1.0395595753047582,0.8224752660070936,136.56269113149847
2012-12-27,1.3266,0.8199,113.87,1.2782,1.6183,1.6180021953896817,85.83597165686719,1.2660772961977782,89.08621498982946,70.36396218253724,1.0378657487091223,0.8197491194463326,138.8827905842176
2012-12-28,1.3183,0.81695,113.5,1.2692,1.6053,1.6136850480445561,86.09572934840324,1.2648124803025527,89.42641033722029,70.70329533420545,1.0386857863220926,0.8212172179654894,138.93139115000918
2012-12-31,1.3194,0.8161,113.61,1.2712,1.6045,1.6167136380345544,86.10732150977718,1.2621932032724983,89.37224669603523,70.80710501713929,1.0379169288860917,0.8223122468058585,139.2108810194829
2012-12-31,1.3194,0.8161,113.61,1.2712,1.6045,1.6167136380345544,86.10732150977718,1.2621932032724983,89.37224669603523,70.80710501713929,1.0379169288860917,0.8223122468058585,139.2108810194829
2013-01-02,1.3262,0.814,115.38,1.2637,1.5859,1.6292383292383295,87.00045242044939,1.254965577273087,91.30331566036241,72.75364146541395,1.0494579409670017,0.8362444038085629,141.74447174447175
2013-01-03,1.3102,0.81075,113.93,1.2471,1.5728,1.6160345359235277,86.95618989467258,1.2611659048993664,91.35594579424264,72.43769074262462,1.05059738593537,0.8330366225839267,140.52420598211535
2013-01-04,1.3012,0.8123,114.96,1.2494,1.5806,1.6018712298411915,88.34921610820781,1.2650872418761006,92.012165839603,72.7318739719094,1.041459900752361,0.8232316841705681,141.52406746276006
2013-01-07,1.3039,0.8117,114.48,1.2421,1.5614,1.6063816681039793,87.79814402945011,1.2570646485790193,92.1664922308993,73.31881644677854,1.0497544481120684,0.8350838990649418,141.0373290624615
2013-01-08,1.3086,0.8145,114.56,1.2466,1.566,1.6066298342541436,87.54394008864436,1.256216909995187,91.89796245788546,73.15453384418902,1.0497352799614954,0.835632183908046,140.65070595457337
2013-01-09,1.3056,0.81505,114.34,1.2419,1.5579,1.601864916262806,87.5765931372549,1.2544488284080844,92.06860455753281,73.39367096732781,1.051292374587326,0.838051222799923,140.28587203239064
2013-01-10,1.3113,0.8172,115.76,1.2403,1.555,1.6046255506607927,88.27880729047511,1.2537289365476094,93.3322583245989,74.44372990353699,1.0572442151092478,0.8432797427652733,141.65442976015663
2013-01-11,1.3274,0.8232,118.18,1.2561,1.5801,1.6124878522837705,89.03118879011603,1.2579412467160258,94.08486585462941,74.79273463704828,1.0567629965767056,0.8400734130751217,143.5617103984451
2013-01-14,1.3341,0.8312,119.1,1.2632,1.586,1.605028873917228,89.27366764110636,1.2555414819506017,94.28435718809372,75.09457755359394,1.056127295756808,0.8411727616645649,143.28681424446583
2013-01-15,1.3327,0.83025,118.04,1.2653,1.5886,1.60517916290274,88.57207173407369,1.255512526673516,93.29012882320399,74.30441898527005,1.0532679996838694,0.8389147677200051,142.17404396266184
2013-01-16,1.3277,0.8301,117.06,1.2593,1.5826,1.599445849897603,88.16750772011748,1.2567299293258158,92.95640435162392,73.96688992796663,1.0543158897800364,0.8389359282193859,141.0191543187568
2013-01-17,1.3368,0.8341,119.32,1.2694,1.5921,1.602685529313032,89.25792938360263,1.2542145895698755,93.99716401449503,74.94504114063186,1.0530959508429178,0.8396457508950442,143.0523917995444
2013-01-18,1.3324,0.8372,119.87,1.2674,1.5931,1.5914954610606784,89.96547583308316,1.2569827994319078,94.57945400031561,75.24323645722177,1.051286097522487,0.8363567886510577,143.179646440516
2013-01-21,1.3323,0.839,119.37,1.2665,1.5925,1.5879618593563767,89.59693762666066,1.2574022897749704,94.251875246743,74.95761381475667,1.0519542045005923,0.8366091051805338,142.27651966626937
2013-01-22,1.3317,0.83965,118.18,1.2613,1.5837,1.5860179836836779,88.7437110460314,1.2556092920003172,93.69697930706414,74.62271894929596,1.0558154285261239,0.8408789543474143,140.74912165783363
2013-01-23,1.333,0.8407,117.98,1.2635,1.5827,1.585583442369454,88.50712678169543,1.2526315789473683,93.37554412346655,74.54350161117078,1.0550059358923625,0.8422316294939028,140.33543475675035
2013-01-24,1.3349,0.8439,119.73,1.2737,1.5881,1.5818224908164475,89.69211176867182,1.2468399152076628,94.00172725131506,75.39197783514892,1.0480489911282092,0.8405641962093067,141.87699964450766
2013-01-25,1.3469,0.8514,122.71,1.2917,1.6099,1.5819826168663378,91.10550152201351,1.2463420298830998,94.99883873964542,76.22212559786321,1.042734381048231,0.8366358158891856,144.12731970871505
2013-01-28,1.3444,0.8545,122.21,1.293,1.621,1.5733177296664715,90.90300505801844,1.2536736272235114,94.51662799690642,75.39173349784083,1.0397525135344161,0.8293645897594077,143.01930953774135
2013-01-29,1.3433,0.8536,121.52,1.286,1.6072,1.573687910028116,90.4637832204273,1.2497667185069983,94.4945567651633,75.60975609756098,1.044556765163297,0.8358013937282229,142.3617619493908
2013-01-30,1.3541,0.8583,123.55,1.2996,1.6262,1.5776535011068393,91.24141496196735,1.2513080947983994,95.06771314250538,75.97466486287048,1.0419359803016313,0.8326774074529578,143.94733776068975
2013-01-31,1.355,0.857,123.32,1.3009,1.6164,1.5810968494749125,91.0110701107011,1.2425244061803369,94.79591052348374,76.2929967829745,1.0415865938965332,0.8382826033160109,143.89731621936988
2013-02-01,1.3644,0.8617,125.78,1.3132,1.6191,1.583381687362191,92.18704192318968,1.2329424307036247,95.78129759366433,77.68513371626213,1.0389887298202864,0.8426903835464147,145.96727399326912
2013-02-04,1.3552,0.8619,125.63,1.299,1.6002,1.5723401786750202,92.7021841794569,1.2318706697459585,96.71285604311008,78.50893638295213,1.0432640492686682,0.8468941382327209,145.7593688362919
2013-02-05,1.3537,0.8599,126.33,1.303,1.6074,1.5742528200953598,93.32200635295857,1.2336147352264006,96.95318495778972,78.59275849197462,1.0389102072141212,0.842167475426154,146.9124316781021
2013-02-06,1.3517,0.8631,126.48,1.3109,1.6061,1.5660989456609893,93.57105866686396,1.2251888015866963,96.48333206194218,78.74976651516094,1.0311236555038523,0.8416038851877217,146.54153632255822
2013-02-07,1.3546,0.8624,126.88,1.3135,1.6241,1.5707328385899815,93.66602687140114,1.236467453368862,96.59687856870956,78.12326827165815,1.0312904453749525,0.8340619419986454,147.1243042671614
2013-02-08,1.3374,0.84635,123.52,1.2942,1.5962,1.580197317894488,92.35830716315239,1.2333487868953794,95.44119919641477,77.38378649292068,1.0333796940194715,0.8378649292068662,145.94434926448866
2013-02-11,1.3391,0.8535,125.12,1.3029,1.6081,1.5689513766842413,93.43588977671571,1.2342466804820018,96.03192877427279,77.80610658541136,1.027784173766214,0.8327218456563645,146.59636789689515
2013-02-12,1.3438,0.8615,126.6,1.3107,1.6081,1.5598374927452119,94.21044798333084,1.2269016556038759,96.58960860608835,78.72644736023878,1.0252536812390327,0.8356445494683167,146.95298897272198
2013-02-13,1.348,0.866,125.95,1.3036,1.6022,1.556581986143187,93.43471810089021,1.229057993249463,96.61706044799017,78.6106603420297,1.0340595274624118,0.841343153164399,145.43879907621246
2013-02-14,1.3327,0.8594,124.39,1.2879,1.5715,1.5507330695834303,93.3368349966234,1.2202034319434738,96.58358568211817,79.15367483296214,1.0347853094184332,0.8480432707604201,144.74051663951593
2013-02-15,1.3325,0.8604,124.03,1.2895,1.5703,1.5486982798698279,93.08067542213884,1.217758821248546,96.18456766188444,78.98490734254601,1.0333462582396278,0.8485639686684073,144.15388191538818
2013-02-18,1.3352,0.8619,125.24,1.2946,1.5797,1.5491356305835944,93.79868184541641,1.2202224625366909,96.74030588598795,79.28087611571817,1.0313610381585046,0.8452237766664555,145.3068801485091
2013-02-19,1.3349,0.8631,124.81,1.2905,1.5803,1.5466342254663423,93.4976402726796,1.2245641224331656,96.7144517628826,78.9786749351389,1.0344052692754746,0.8447130291716762,144.6066504460665
2013-02-20,1.337,0.8733,125.09,1.2961,1.5972,1.5309744646742243,93.56020942408378,1.2323123215801248,96.51261476737906,78.31830703731531,1.0315562070827868,0.8370899073378413,143.23829153784496
2013-02-21,1.3186,0.8642,122.85,1.2859,1.5796,1.5258042119879658,93.16699529804337,1.2284003421727971,95.53620032661948,77.77285388706002,1.025429660160199,0.8347682957710814,142.1545938440176
2013-02-22,1.3186,0.86205,122.98,1.2763,1.5736,1.5296096514123312,93.26558471105719,1.2329389641933715,96.35665595863043,78.15200813421454,1.0331426780537492,0.8379511947127605,142.6599385186474
2013-02-25,1.3304,0.8789,125.0,1.2897,1.5832,1.5137103197178292,93.956704750451,1.2275723036365045,96.92176475149259,78.95401718039415,1.031557726603086,0.840323395654371,142.22323358743884
2013-02-26,1.3077,0.8633,120.2,1.2763,1.5805,1.5147689099965251,91.91710636996253,1.2383452166418554,94.17848468228473,76.05188231572288,1.0246023662148398,0.8273963935463461,139.23317502606278
2013-02-27,1.3097,0.86405,120.06,1.2842,1.5895,1.515768763381749,91.6698480568069,1.2377355552094689,93.49011057467685,75.53318653664675,1.0198567201370503,0.8239698018244732,138.950292228459
2013-02-28,1.3129,0.863,121.07,1.2809,1.581,1.5213209733487834,92.21570568969457,1.2342883909750957,94.51947849168553,76.57811511701455,1.0249824342259348,0.8304237824161923,140.28968713789106
2013-03-01,1.3,0.8647,120.53,1.2741,1.5759,1.503411587833931,92.71538461538461,1.2368730868848599,94.60010988148497,76.48327939590075,1.02032807471941,0.824925439431436,139.389383601249
2013-03-04,1.3007,0.864,121.67,1.2821,1.5818,1.5054398148148147,93.5419389559468,1.2337571172295454,94.89899383823415,76.91870021494499,1.0145074487169488,0.8222910608167909,140.82175925925927
2013-03-05,1.3034,0.8598,121.45,1.2735,1.5763,1.5159339381251453,93.17937701396349,1.2377699254024341,95.36709854731056,77.04751633572289,1.0234786022771887,0.8268730571591701,141.2537799488253
