date,eurusd,eurgbp,gbpusd
2014-12-31,1.2141,0.7789,1.558736679933239
2015-01-02,1.2043,0.78,1.5439743589743589
2015-01-05,1.1915,0.7827,1.5222946211830843
2015-01-06,1.1914,0.7842,1.5192552920173426
2015-01-07,1.1831,0.7823,1.5123354211939155
2015-01-08,1.1768,0.7811,1.5065932659070542
2015-01-09,1.1813,0.7799,1.5146813694063341
2015-01-12,1.1804,0.7791,1.515081504299833
2015-01-13,1.1782,0.7767,1.5169306038367452
2015-01-14,1.1775,0.7753,1.5187669289307364
2015-01-15,1.1708,0.7672,1.5260688216892597
2015-01-16,1.1588,0.7637,1.517349744664135
2015-01-19,1.1605,0.7664,1.5142223382045932
2015-01-20,1.1579,0.7637,1.5161712714416653
2015-01-21,1.1593,0.7671,1.5112762351714248
2015-01-22,1.1618,0.7644,1.5198848770277342
2015-01-23,1.1198,0.7473,1.498461126722869
2015-01-26,1.1244,0.74895,1.5013018225515722
2015-01-27,1.1306,0.74725,1.513014386082302
2015-01-28,1.1344,0.7466,1.5194213769086526
2015-01-29,1.1315,0.74775,1.5132062855232362
2015-01-30,1.1305,0.7511,1.505125815470643
2015-02-02,1.131,0.7526,1.5027903268668614
2015-02-03,1.1376,0.75395,1.5088533722395383
2015-02-04,1.1446,0.7516,1.5228845130388504
2015-02-05,1.141,0.7482,1.524993317294841
2015-02-06,1.1447,0.7473,1.5317810785494448
2015-02-09,1.1275,0.7415,1.5205664194200943
2015-02-10,1.1297,0.742,1.5225067385444744
2015-02-11,1.1314,0.7396,1.5297458085451594
2015-02-12,1.1328,0.7376,1.5357917570498916
2015-02-13,1.1381,0.7401,1.537765166869342
2015-02-16,1.1408,0.7421,1.5372591294973723
2015-02-17,1.1415,0.7434,1.5355125100887814
2015-02-18,1.1372,0.7372,1.5425935973955507
2015-02-19,1.1387,0.7379,1.5431630302208972
2015-02-20,1.1298,0.7348,1.5375612411540553
2015-02-23,1.1298,0.7352,1.5367247007616975
2015-02-24,1.1328,0.7344,1.5424836601307188
2015-02-25,1.1346,0.7328,1.5483078602620088
2015-02-26,1.1317,0.7301,1.550061635392412
2015-02-27,1.124,0.7278,1.5443803242649081
2015-03-02,1.1227,0.7294,1.539210309843707
2015-03-03,1.1168,0.7276,1.5349092908191313
2015-03-04,1.1124,0.7259,1.5324424851907976
2015-03-05,1.1069,0.7251,1.5265480623362295
2015-03-06,1.0963,0.722,1.5184210526315791
2015-03-09,1.086,0.7186,1.5112719176175897
2015-03-10,1.0738,0.7128,1.50645342312009
2015-03-11,1.0578,0.70355,1.5035178736408217
2015-03-12,1.0613,0.7091,1.496685939923847
2015-03-13,1.0572,0.71525,1.4780845858091574
2015-03-16,1.0557,0.7131,1.4804375262936476
2015-03-17,1.0635,0.71995,1.4771859156885894
2015-03-18,1.0592,0.723,1.4650069156293222
2015-03-19,1.0677,0.7183,1.4864262842823333
2015-03-20,1.0776,0.7255,1.4853204686423154
2015-03-23,1.0912,0.7318,1.4911177917463787
2015-03-24,1.095,0.7344,1.4910130718954246
2015-03-25,1.0985,0.7365,1.4915139171758316
2015-03-26,1.0973,0.7371,1.4886718220051554
2015-03-27,1.0856,0.7298,1.4875308303644832
2015-03-30,1.0845,0.7328,1.4799399563318778
2015-03-31,1.0759,0.7273,1.4793070259865257
2015-04-01,1.0755,0.7285,1.4763212079615646
2015-04-02,1.083,0.7316,1.480317113176599
2015-04-07,1.0847,0.7286,1.4887455393906122
2015-04-08,1.0862,0.7264,1.4953193832599119
2015-04-09,1.0774,0.7268,1.4823885525591634
2015-04-10,1.057,0.7244,1.4591385974599667
2015-04-13,1.0552,0.7215,1.4625086625086623
2015-04-14,1.0564,0.7217,1.4637661078010253
2015-04-15,1.0579,0.7168,1.475864955357143
2015-04-16,1.0711,0.7189,1.4899151481429962
2015-04-17,1.0814,0.7199,1.5021530768162243
2015-04-20,1.0723,0.71955,1.4902369536515878
2015-04-21,1.07,0.7187,1.488799220815361
2015-04-22,1.0743,0.7129,1.5069434703324451
2015-04-23,1.0772,0.717,1.502370990237099
2015-04-24,1.0824,0.7159,1.5119430088001118
2015-04-27,1.0822,0.7162,1.511030438425021
2015-04-28,1.0927,0.715,1.5282517482517484
2015-04-29,1.1002,0.7161,1.5363776008937302
2015-04-30,1.1215,0.7267,1.5432778312921425
2015-05-04,1.1152,0.73788,1.5113568601940695
2015-05-05,1.1117,0.735,1.512517006802721
2015-05-06,1.123,0.7376,1.5225054229934922
2015-05-07,1.1305,0.7425,1.5225589225589224
2015-05-08,1.1221,0.728,1.541346153846154
2015-05-11,1.1142,0.7196,1.548360200111173
2015-05-12,1.1239,0.7164,1.5688163037409266
2015-05-13,1.1221,0.7174,1.5641204349038194
2015-05-14,1.1419,0.7231,1.579173005116858
2015-05-15,1.1328,0.7211,1.5709332963527944
2015-05-18,1.1389,0.727,1.5665749656121046
2015-05-19,1.118,0.72185,1.5487982267784168
2015-05-20,1.1118,0.7157,1.5534441805225652
2015-05-21,1.1133,0.7099,1.5682490491618537
2015-05-22,1.1164,0.7138,1.5640235360044832
2015-05-25,1.0978,0.71,1.5461971830985919
2015-05-26,1.0926,0.7096,1.539740698985344
2015-05-27,1.0863,0.707,1.5364922206506366
2015-05-28,1.0896,0.7124,1.5294778214486242
2015-05-29,1.097,0.719,1.5257301808066759
2015-06-01,1.0944,0.71925,1.5215849843587073
2015-06-02,1.1029,0.7243,1.5227115835979566
2015-06-03,1.1134,0.7275,1.530446735395189
2015-06-04,1.1317,0.7354,1.538890399782431
2015-06-05,1.1218,0.7317,1.5331419980866474
2015-06-08,1.1162,0.7318,1.5252801311833835
2015-06-09,1.1249,0.7354,1.5296437313026923
2015-06-10,1.1279,0.7284,1.5484623833058757
2015-06-11,1.1232,0.7266,1.545829892650702
2015-06-12,1.122,0.7245,1.5486542443064184
2015-06-15,1.1218,0.7234,1.5507326513685373
2015-06-16,1.1215,0.7182,1.561542745753272
2015-06-17,1.1279,0.717,1.5730822873082286
2015-06-18,1.1404,0.7167,1.5911818054974187
2015-06-19,1.1299,0.7134,1.5838239416876925
2015-06-22,1.1345,0.7169,1.5825080206444415
2015-06-23,1.1204,0.7101,1.5778059428249545
2015-06-24,1.1213,0.7118,1.57530205113796
2015-06-25,1.1206,0.7126,1.5725512208812797
2015-06-26,1.1202,0.7123,1.5726519724835042
2015-06-29,1.1133,0.7085,1.5713479181369088
2015-06-30,1.1189,0.7114,1.5728141692437447
2015-07-01,1.11,0.70905,1.5654749312460337
2015-07-02,1.1066,0.7103,1.5579332676333943
2015-07-03,1.1096,0.7102,1.562376795268938
2015-07-06,1.1008,0.708,1.5548022598870057
2015-07-07,1.0931,0.7077,1.5445810371626394
2015-07-08,1.1024,0.7173,1.5368743900738882
2015-07-09,1.1054,0.7176,1.5404124860646597
2015-07-10,1.1185,0.7208,1.5517480577136515
2015-07-13,1.1049,0.7115,1.5529163738580463
2015-07-14,1.1031,0.7084,1.5571710897797852
2015-07-15,1.1009,0.7045,1.5626685592618879
2015-07-16,1.0867,0.6981,1.5566537745308693
2015-07-17,1.0889,0.6983,1.5593584419304023
2015-07-20,1.0852,0.6971,1.556735045187204
2015-07-21,1.0867,0.6987,1.555317017317876
2015-07-22,1.0902,0.6982,1.561443712403323
2015-07-23,1.0999,0.7044,1.5614707552526974
2015-07-24,1.0939,0.7069,1.5474607440939314
2015-07-27,1.1058,0.7127,1.5515644731303493
2015-07-28,1.1025,0.7074,1.5585241730279897
2015-07-29,1.103,0.7053,1.5638735289947538
2015-07-30,1.0955,0.701,1.5627674750356633
2015-07-31,1.0967,0.7041,1.5575912512427212
2015-08-03,1.0951,0.7028,1.5581957882754696
2015-08-04,1.0973,0.70275,1.5614372109569548
2015-08-05,1.0883,0.6963,1.5629757288525061
2015-08-06,1.0885,0.7014,1.5518962075848304
2015-08-07,1.0941,0.7051,1.5516947950645301
2015-08-10,1.096,0.7071,1.549992928864376
2015-08-11,1.1055,0.7088,1.559678329571106
2015-08-12,1.1155,0.7149,1.5603580920408449
2015-08-13,1.1109,0.7106,1.5633267661131438
2015-08-14,1.1171,0.7145,1.5634709587123863
2015-08-17,1.11,0.7105,1.5622800844475722
2015-08-18,1.106,0.7042,1.5705765407554673
2015-08-19,1.1041,0.7049,1.5663214640374523
2015-08-20,1.1183,0.7138,1.566685346035304
2015-08-21,1.1281,0.7198,1.5672409002500696
2015-08-24,1.1497,0.7302,1.5745001369487812
2015-08-25,1.1506,0.729,1.578326474622771
2015-08-26,1.1402,0.7314,1.5589280831282473
2015-08-27,1.1284,0.7312,1.5432166301969368
2015-08-28,1.1268,0.7321,1.539133998087693
2015-08-31,1.1215,0.72753,1.5415171882946406
2015-09-01,1.1236,0.7328,1.533296943231441
2015-09-02,1.1255,0.7369,1.5273442800922783
2015-09-03,1.1229,0.7345,1.528795098706603
2015-09-04,1.1138,0.7315,1.522624743677375
2015-09-07,1.1146,0.73035,1.5261176148421989
2015-09-08,1.1162,0.7244,1.5408614025400331
2015-09-09,1.1139,0.7251,1.5362019031857674
2015-09-10,1.1185,0.72655,1.5394673456747643
2015-09-11,1.1268,0.7306,1.542294004927457
2015-09-14,1.1305,0.7334,1.5414507772020725
2015-09-15,1.132,0.7346,1.5409746800980124
2015-09-16,1.1228,0.72665,1.545173054427854
2015-09-17,1.1312,0.72865,1.5524600288204213
2015-09-18,1.1419,0.7298,1.5646752534941077
2015-09-21,1.125,0.7243,1.5532238022918678
2015-09-22,1.1155,0.7223,1.5443721445382803
2015-09-23,1.115,0.7297,1.5280252158421268
2015-09-24,1.1241,0.7387,1.521727358873697
2015-09-25,1.1151,0.73475,1.5176590677101054
2015-09-28,1.117,0.7352,1.5193144722524483
2015-09-29,1.1204,0.7391,1.5158977134352591
2015-09-30,1.1203,0.7385,1.5169939065673663
2015-10-01,1.1153,0.7367,1.5139133975838197
2015-10-02,1.116,0.7358,1.5167164990486546
2015-10-05,1.1236,0.7402,1.5179681167252095
2015-10-06,1.1224,0.7399,1.5169617515880525
2015-10-07,1.1266,0.7358,1.5311225876596901
2015-10-08,1.1254,0.7366,1.527830572902525
2015-10-09,1.1362,0.7407,1.533954367490212
2015-10-12,1.1373,0.7401,1.5366842318605594
2015-10-13,1.1374,0.748,1.5205882352941176
2015-10-14,1.141,0.7418,1.5381504448638448
2015-10-15,1.1439,0.7397,1.5464377450317695
2015-10-16,1.136,0.7356,1.5443175638934201
2015-10-19,1.1333,0.7317,1.5488588219215524
2015-10-20,1.1373,0.7352,1.5469260065288357
2015-10-21,1.1354,0.7349,1.5449721050483058
2015-10-22,1.1313,0.7314,1.5467596390484002
2015-10-23,1.1084,0.71955,1.5404071989437844
2015-10-26,1.1011,0.7184,1.5327115812917593
2015-10-27,1.1061,0.7214,1.5332686443027448
2015-10-28,1.1085,0.7248,1.529387417218543
2015-10-29,1.093,0.7167,1.5250453467280591
2015-10-30,1.1017,0.7182,1.5339738234475075
2015-11-02,1.1032,0.7132,1.5468311833987662
2015-11-03,1.0976,0.71315,1.5390871485662203
2015-11-04,1.0935,0.7094,1.5414434733577669
2015-11-05,1.0883,0.7126,1.5272242492281785
2015-11-06,1.0864,0.71765,1.5138298613530272
2015-11-09,1.0776,0.7141,1.5090323484105868
2015-11-10,1.0711,0.7084,1.5119988706945227
2015-11-11,1.0716,0.706,1.517847025495751
2015-11-12,1.0726,0.7064,1.5184031710079275
2015-11-13,1.0764,0.70705,1.5223817268934305
2015-11-16,1.0723,0.7058,1.5192689147067158
2015-11-17,1.067,0.7017,1.5205928459455607
2015-11-18,1.0666,0.7009,1.5217577400485092
2015-11-19,1.0687,0.6998,1.5271506144612748
2015-11-20,1.0688,0.701,1.524679029957204
2015-11-23,1.0631,0.7025,1.5133096085409252
2015-11-24,1.0651,0.7062,1.508212970829793
2015-11-25,1.0586,0.70175,1.5085144282151763
2015-11-26,1.0612,0.7028,1.5099601593625498
2015-11-27,1.058,0.7029,1.5051927727984067
2015-11-30,1.0579,0.7048,1.5009931895573214
2015-12-01,1.06,0.7036,1.5065378055713474
2015-12-02,1.0612,0.7059,1.5033290834395807
2015-12-03,1.0671,0.7122,1.4983150800336982
2015-12-04,1.0902,0.7201,1.5139563949451467
2015-12-07,1.0809,0.7177,1.5060610282847986
2015-12-08,1.0875,0.7271,1.4956677210837572
2015-12-09,1.0941,0.7251,1.5088953247827888
2015-12-10,1.0943,0.7235,1.5125086385625433
2015-12-11,1.095,0.7224,1.51578073089701
2015-12-14,1.0983,0.726,1.512809917355372
2015-12-15,1.099,0.7252,1.5154440154440154
2015-12-16,1.0933,0.7283,1.5011671014691748
2015-12-17,1.0841,0.7266,1.492017616295073
2015-12-18,1.0836,0.72666,1.4912063413425811
2015-12-21,1.087,0.72985,1.4893471261218059
2015-12-22,1.0952,0.7362,1.4876392284705242
2015-12-23,1.0916,0.733,1.4892223738062755
2015-12-24,1.0947,0.7342,1.4910106238082268
2015-12-28,1.0962,0.73535,1.4907187053783915
2015-12-29,1.0952,0.74005,1.4799000067563002
2015-12-30,1.0926,0.73799,1.4805078659602433
2015-12-31,1.0887,0.73395,1.48334355201308
2015-12-31,1.0887,0.73395,1.48334355201308
2016-01-04,1.0898,0.7381,1.476493700040645
2016-01-05,1.0746,0.73235,1.4673311941011813
2016-01-06,1.0742,0.7344,1.4626906318082789
2016-01-07,1.0868,0.74545,1.4579113287276142
2016-01-08,1.0861,0.74519,1.4574806425206994
2016-01-11,1.0888,0.74705,1.4574660330633826
2016-01-12,1.0836,0.7508,1.4432605221097494
2016-01-13,1.0816,0.7502,1.4417488669688083
2016-01-14,1.0893,0.75703,1.4389125926317319
2016-01-15,1.0914,0.7615,1.4332239001969795
2016-01-18,1.0892,0.76263,1.4282155173544182
2016-01-19,1.0868,0.76473,1.4211551789520485
2016-01-20,1.0907,0.77,1.4164935064935065
2016-01-21,1.0893,0.77182,1.4113394314736596
2016-01-22,1.0808,0.75459,1.4323009846406658
2016-01-25,1.0815,0.7589,1.4250889445249701
2016-01-26,1.0837,0.76095,1.4241408765359092
2016-01-27,1.0888,0.75965,1.4332916474692292
2016-01-28,1.0903,0.76228,1.430314320197303
2016-01-29,1.092,0.7641,1.4291323125245388
2016-02-01,1.0884,0.761,1.4302233902759527
2016-02-02,1.0919,0.7586,1.4393619825995254
2016-02-03,1.0933,0.7533,1.4513474047524226
2016-02-04,1.1206,0.76595,1.463019779358966
2016-02-05,1.1202,0.76975,1.4552776875608964
2016-02-08,1.1101,0.7724,1.4372087001553602
2016-02-09,1.1236,0.77945,1.4415292834691127
2016-02-10,1.1257,0.77328,1.4557469480653837
2016-02-11,1.1347,0.7874,1.4410718821437645
2016-02-12,1.1275,0.77735,1.450440599472567
2016-02-15,1.118,0.772,1.4481865284974094
2016-02-16,1.1166,0.7758,1.4392884764114462
2016-02-17,1.1136,0.77835,1.4307188282906147
2016-02-18,1.1084,0.77143,1.4368121540515668
2016-02-19,1.1096,0.77715,1.4277809946599755
2016-02-22,1.1026,0.78243,1.4091995450072212
2016-02-23,1.1002,0.77985,1.4107841251522728
2016-02-24,1.0981,0.78935,1.3911446126559828
2016-02-25,1.1027,0.7892,1.3972377090724784
2016-02-26,1.1006,0.78745,1.3976760429233603
2016-02-29,1.0888,0.7858,1.3855942988037668
2016-03-01,1.0872,0.778,1.3974293059125962
2016-03-02,1.0856,0.7741,1.4024027903371656
2016-03-03,1.0901,0.77435,1.4077613482275457
2016-03-04,1.097,0.77483,1.415794432327091
2016-03-07,1.0953,0.77438,1.4144218600687002
2016-03-08,1.1028,0.77608,1.4209875270590662
2016-03-09,1.0973,0.77135,1.4225708173980682
2016-03-10,1.0857,0.76728,1.414998436033782
2016-03-11,1.109,0.77595,1.4292157999871125
2016-03-14,1.1119,0.77428,1.436043808441391
2016-03-15,1.1109,0.78358,1.4177237805967482
2016-03-16,1.1064,0.7873,1.405309284897752
2016-03-17,1.1311,0.78218,1.4460865785369097
2016-03-18,1.1279,0.77855,1.4487187720762955
2016-03-21,1.1271,0.78303,1.4394084517834564
2016-03-22,1.1212,0.7879,1.4230232262977534
2016-03-23,1.1171,0.78985,1.4143191745268087
2016-03-24,1.1154,0.78938,1.4130076769109934
2016-03-29,1.1194,0.7845,1.4268961121733588
2016-03-30,1.1324,0.7858,1.4410791550012725
2016-03-31,1.1385,0.79155,1.4383172256964185
2016-04-01,1.1432,0.7989,1.4309675804230817
2016-04-04,1.138,0.79738,1.4271739948330782
2016-04-05,1.1367,0.8016,1.4180389221556886
2016-04-06,1.1336,0.80808,1.4028314028314026
2016-04-07,1.1364,0.80728,1.4076900208106233
2016-04-08,1.1363,0.8073,1.4075312770964945
2016-04-11,1.139,0.8006,1.4226829877591807
2016-04-12,1.1396,0.7984,1.4273547094188377
2016-04-13,1.1298,0.79388,1.4231369980349673
2016-04-14,1.1252,0.7956,1.4142785319255908
2016-04-15,1.1284,0.79575,1.4180333019164313
2016-04-18,1.1306,0.7978,1.4171471546753573
2016-04-19,1.1343,0.78975,1.4362773029439697
2016-04-20,1.1379,0.791,1.438558786346397
2016-04-21,1.1355,0.78693,1.4429491822652585
2016-04-22,1.1263,0.78335,1.4377991957617924
2016-04-25,1.1264,0.7764,1.4507985574446163
2016-04-26,1.1287,0.77483,1.456706632422596
2016-04-27,1.1303,0.77475,1.4589222329783802
2016-04-28,1.1358,0.77838,1.459184460032375
2016-04-29,1.1403,0.78025,1.4614546619673183
2016-05-02,1.1493,0.78248,1.4687915346079135
2016-05-03,1.1569,0.79103,1.4625235452511283
2016-05-04,1.1505,0.79284,1.4511124564855458
2016-05-05,1.1439,0.7886,1.4505452700989094
2016-05-06,1.1427,0.7885,1.4492073557387446
2016-05-09,1.1395,0.78998,1.442441580799514
2016-05-10,1.1375,0.7876,1.4442610462163534
2016-05-11,1.1409,0.78958,1.444945414017579
2016-05-12,1.1389,0.78888,1.4436923232937835
2016-05-13,1.1348,0.78758,1.4408694989715332
2016-05-16,1.1324,0.788,1.437055837563452
2016-05-17,1.1318,0.7815,1.4482405630198336
2016-05-18,1.1279,0.77485,1.4556365748209328
2016-05-19,1.1197,0.76585,1.4620356466671018
2016-05-20,1.1219,0.77008,1.456861624766258
2016-05-23,1.1215,0.77443,1.448161873894348
2016-05-24,1.1168,0.76513,1.459621240834891
2016-05-25,1.1146,0.75925,1.4680276588738888
2016-05-26,1.1168,0.7597,1.4700539686718441
2016-05-27,1.1168,0.76245,1.4647517870024265
2016-05-30,1.1139,0.76125,1.4632512315270936
2016-05-31,1.1154,0.76185,1.4640677298680842
2016-06-01,1.1174,0.77358,1.4444530623852736
2016-06-02,1.1188,0.77335,1.4466929592034654
2016-06-03,1.1154,0.77285,1.44322960470984
2016-06-06,1.1349,0.7872,1.4416920731707317
2016-06-07,1.1348,0.7788,1.4571135079609656
2016-06-08,1.1378,0.78048,1.457820828208282
2016-06-09,1.1343,0.78438,1.4461103036793392
2016-06-10,1.1304,0.7848,1.4403669724770642
2016-06-13,1.1268,0.79515,1.4170911148839842
2016-06-14,1.1225,0.79478,1.412340521905433
2016-06-15,1.123,0.79158,1.4186816240935851
2016-06-16,1.1174,0.79033,1.4138397884428024
2016-06-17,1.1254,0.7877,1.428716516440269
2016-06-20,1.1332,0.77375,1.4645557350565428
2016-06-21,1.1314,0.76755,1.4740407791023387
2016-06-22,1.1283,0.76793,1.4692745432526404
2016-06-23,1.1389,0.76595,1.4869116783079837
2016-06-24,1.1066,0.8075,1.370402476780186
2016-06-27,1.0998,0.834,1.3187050359712231
2016-06-28,1.1073,0.8272,1.3386121856866537
2016-06-29,1.109,0.8255,1.343428225317989
2016-06-30,1.1102,0.8265,1.3432546884452512
2016-07-01,1.1135,0.8383,1.3282834307527136
2016-07-04,1.1138,0.83905,1.327453667838627
2016-07-05,1.1146,0.84997,1.3113404002494207
2016-07-06,1.1069,0.853,1.2976553341148886
2016-07-07,1.108,0.85085,1.3022271845801259
2016-07-08,1.107,0.85243,1.298640357566017
2016-07-11,1.1049,0.85097,1.298400648671516
2016-07-12,1.1092,0.84275,1.3161673094037378
2016-07-13,1.1072,0.83398,1.3276097748147437
2016-07-14,1.1157,0.83311,1.339198905306622
2016-07-15,1.1128,0.83275,1.3362954067847495
2016-07-18,1.1053,0.83372,1.325744854387564
2016-07-19,1.1035,0.8395,1.3144729005360332
2016-07-20,1.1013,0.83605,1.3172657137730996
2016-07-21,1.1015,0.83595,1.3176625396255757
2016-07-22,1.1014,0.84108,1.3095068245589003
2016-07-25,1.0982,0.8367,1.3125373491095973
2016-07-26,1.0997,0.8371,1.3137020666587027
2016-07-27,1.0991,0.83875,1.310402384500745
2016-07-28,1.109,0.8422,1.3167893611968655
2016-07-29,1.1113,0.844,1.3167061611374407
2016-08-01,1.1164,0.8454,1.3205583155902532
2016-08-02,1.1193,0.8431,1.3276005218835252
2016-08-03,1.12,0.8391,1.3347634370158505
2016-08-04,1.1136,0.84603,1.3162653806602602
2016-08-05,1.1156,0.8481,1.315410918523759
2016-08-08,1.1087,0.84955,1.305043846742393
2016-08-09,1.1078,0.85399,1.2972048853031064
2016-08-10,1.1184,0.85541,1.3074432143650414
2016-08-11,1.1153,0.86038,1.2962876868360491
2016-08-12,1.1158,0.8605,1.2966879721092386
2016-08-15,1.118,0.86677,1.2898462106441155
2016-08-16,1.1295,0.8706,1.2973811164713989
2016-08-17,1.1276,0.8664,1.3014773776546629
2016-08-18,1.1321,0.86073,1.3152788911737712
2016-08-19,1.1326,0.86537,1.3088043264730693
2016-08-22,1.1306,0.8624,1.3109925788497216
2016-08-23,1.1339,0.85995,1.318565032850747
2016-08-24,1.1268,0.8513,1.3236226947022203
2016-08-25,1.129,0.8557,1.3193876358536871
2016-08-26,1.129,0.8545,1.321240491515506
2016-08-29,1.117,0.85476,1.3067995694697927
2016-08-30,1.1168,0.8517,1.3112598332746273
2016-08-31,1.1132,0.84806,1.3126429733745253
2016-09-01,1.1146,0.8405,1.3261154074955384
2016-09-02,1.1193,0.8426,1.3283883218609067
2016-09-05,1.1156,0.83643,1.3337637339645876
2016-09-06,1.1159,0.83535,1.3358472496558327
2016-09-07,1.1237,0.83968,1.3382479039634145
2016-09-08,1.1296,0.8456,1.335856196783349
2016-09-09,1.1268,0.84558,1.3325764563967928
2016-09-12,1.1226,0.84475,1.3289138798461084
2016-09-13,1.1247,0.84763,1.3268761133985347
2016-09-14,1.1218,0.85078,1.3185547380051246
2016-09-15,1.1254,0.85198,1.3209230263621212
2016-09-16,1.1226,0.85203,1.3175592408718004
2016-09-19,1.1165,0.855,1.3058479532163743
2016-09-20,1.1184,0.86213,1.2972521545474582
2016-09-21,1.115,0.85693,1.3011564538527067
2016-09-22,1.1238,0.85925,1.3078847832411986
2016-09-23,1.1214,0.86435,1.2973911031410887
2016-09-26,1.1262,0.8709,1.2931450223906304
2016-09-27,1.122,0.86413,1.298415747630565
2016-09-28,1.1225,0.86208,1.3020833333333335
2016-09-29,1.1221,0.86138,1.3026770995379509
2016-09-30,1.1161,0.86103,1.2962382263103494
2016-10-03,1.1236,0.87318,1.2867908106003343
2016-10-04,1.1161,0.8754,1.274960018277359
2016-10-05,1.1211,0.88155,1.2717372809256424
2016-10-06,1.1185,0.88323,1.266374557023652
2016-10-07,1.114,0.90353,1.2329419056367803
2016-10-10,1.116,0.9007,1.2390363050960367
2016-10-11,1.1079,0.90233,1.2278213070606099
2016-10-12,1.102,0.8999,1.2245805089454385
2016-10-13,1.1038,0.9043,1.2206126285524714
2016-10-14,1.1002,0.8991,1.2236681125570015
2016-10-17,1.0994,0.90485,1.215008012377742
2016-10-18,1.0993,0.89565,1.2273767654775862
2016-10-19,1.0979,0.89338,1.2289283395643513
2016-10-20,1.098,0.89568,1.2258842443729905
2016-10-21,1.0886,0.8932,1.2187639946260636
2016-10-24,1.0891,0.89015,1.223501657024097
2016-10-25,1.0872,0.88998,1.2216004854041664
2016-10-26,1.0925,0.89465,1.2211479349466272
2016-10-27,1.0927,0.89158,1.2255770654343974
2016-10-28,1.0922,0.89905,1.2148378844335688
2016-10-31,1.0946,0.9005,1.2155469183786787
2016-11-01,1.1025,0.90173,1.2226497953932995
2016-11-02,1.1095,0.90063,1.2319154369718974
2016-11-03,1.1064,0.88658,1.2479415281192898
2016-11-04,1.1093,0.88808,1.2490991802540312
2016-11-07,1.1062,0.8904,1.2423629829290208
2016-11-08,1.1038,0.89088,1.2389996408045976
2016-11-09,1.1022,0.8903,1.2380096596652814
2016-11-10,1.0895,0.87785,1.2411004157885743
2016-11-11,1.0904,0.86133,1.2659491716299212
2016-11-14,1.0777,0.85985,1.2533581438623016
2016-11-15,1.0765,0.86638,1.242526374108359
2016-11-16,1.0702,0.8611,1.2428289397282546
2016-11-17,1.0717,0.86055,1.2453663354831213
2016-11-18,1.0629,0.86218,1.2328052146883481
2016-11-21,1.0631,0.85725,1.2401283172936717
2016-11-22,1.0617,0.85423,1.2428736991208458
2016-11-23,1.0602,0.85393,1.2415537573337394
2016-11-24,1.0548,0.848,1.243867924528302
2016-11-25,1.0592,0.85182,1.2434551900636284
2016-11-28,1.0588,0.85303,1.2412224657983892
2016-11-29,1.0576,0.84815,1.246949242468903
2016-11-30,1.0635,0.8525,1.247507331378299
2016-12-01,1.0627,0.84098,1.263644795357797
2016-12-02,1.0642,0.84303,1.262351280500101
2016-12-05,1.0702,0.84168,1.2715046098279632
2016-12-06,1.0734,0.8421,1.2746704666904167
2016-12-07,1.073,0.85095,1.2609436512133498
2016-12-08,1.0762,0.84995,1.2661921289487619
2016-12-09,1.0559,0.83935,1.257997259784357
2016-12-12,1.0596,0.839,1.262932061978546
2016-12-13,1.061,0.83488,1.2708413185128402
2016-12-14,1.0644,0.83963,1.2677012493598372
2016-12-15,1.0419,0.83598,1.246321682336898
2016-12-16,1.0439,0.8389,1.2443676242698773
2016-12-19,1.0422,0.8414,1.23864986926551
2016-12-20,1.0364,0.83978,1.2341327490533236
2016-12-21,1.0421,0.8424,1.2370607787274455
2016-12-22,1.0444,0.84645,1.2338590584204618
2016-12-23,1.0446,0.85278,1.224934918736368
2016-12-27,1.0445,0.853,1.2245017584994138
2016-12-28,1.0401,0.85128,1.2218071609811108
2016-12-29,1.0453,0.853,1.2254396248534583
2016-12-30,1.0541,0.85618,1.2311663435258942
2016-12-30,1.0541,0.85618,1.2311663435258942
2017-01-02,1.0465,0.8514,1.2291519849659385
2017-01-03,1.0385,0.84565,1.2280494294329805
2017-01-04,1.0437,0.84945,1.2286773794808405
2017-01-05,1.0501,0.8544,1.2290496254681647
2017-01-06,1.0589,0.85648,1.2363394358303754
2017-01-09,1.0516,0.8666,1.213477959843065
2017-01-10,1.0567,0.8694,1.2154359328272373
2017-01-11,1.0503,0.86725,1.2110694724704527
2017-01-12,1.0679,0.86843,1.22969036076598
2017-01-13,1.0661,0.87548,1.2177319870242609
2017-01-16,1.0594,0.87808,1.2064959912536442
2017-01-17,1.0684,0.8679,1.2310173983177786
2017-01-18,1.0664,0.86833,1.2281045224741745
2017-01-19,1.0668,0.86555,1.232511120097048
2017-01-20,1.0632,0.86595,1.2277845141174433
2017-01-23,1.0715,0.86148,1.243789757162093
2017-01-24,1.0748,0.8635,1.2447017950202663
2017-01-25,1.0743,0.85323,1.259097781371963
2017-01-26,1.07,0.85143,1.2567093008233208
2017-01-27,1.0681,0.8517,1.2540800751438301
2017-01-30,1.063,0.84935,1.251545299346559
2017-01-31,1.0755,0.86105,1.2490563846466523
2017-02-01,1.079,0.85418,1.2631997939544357
2017-02-02,1.0808,0.86068,1.2557512664404888
2017-02-03,1.0741,0.86013,1.2487647216118496
2017-02-06,1.0712,0.8595,1.24630599185573
2017-02-07,1.0675,0.8633,1.2365342291208155
2017-02-08,1.0665,0.85315,1.2500732579265077
2017-02-09,1.0692,0.8509,1.2565518862381007
